K,Num Rotations,Num Shifts,Num Shells,Num Sectors,Rotation Angle,Solver,Consensus NClass,Theta,Epsilon,Th_dist,Dist_max,NMI,Runtime
9,2,2,4,3,30,hgpa,6,0.001,0.001,15.0,1000,0.04268930985420884,2.47023606300354
9,2,2,4,3,30,hgpa,6,0.001,0.001,25.0,1000,0.0468458372244313,2.269836902618408
9,2,2,4,3,30,hgpa,6,0.001,0.001,45.0,1000,0.044487297288662,2.2944231033325195
9,2,2,4,3,30,hgpa,6,0.001,0.001,,1000,0.04491830622788093,2.3131940364837646
9,2,2,4,3,30,hgpa,6,0.001,0.0001,5.0,1000,0.3694242407384,2.416217803955078
9,2,2,4,3,30,hgpa,6,0.001,0.0001,15.0,1000,0.04543827964188711,2.1690587997436523
9,2,2,4,3,30,hgpa,6,0.001,0.0001,25.0,1000,0.04437758469027448,2.177031993865967
9,2,2,4,3,30,hgpa,6,0.001,0.0001,45.0,1000,0.03768625081478011,2.4422662258148193
9,2,2,4,3,30,hgpa,6,0.001,0.0001,,1000,0.03582832771461804,2.2144181728363037
9,2,2,4,3,30,mcla,9,0.01,0.001,5.0,1000,0.41708135410550373,3.6076951026916504
9,2,2,4,3,30,mcla,9,0.01,0.001,15.0,1000,0.1174387905574123,3.117372989654541
9,2,2,4,3,30,mcla,9,0.01,0.001,25.0,1000,0.09157336148201937,3.554142951965332
9,2,2,4,3,30,mcla,9,0.01,0.001,45.0,1000,0.10755188358106987,3.6048519611358643
9,2,2,4,3,30,mcla,9,0.01,0.001,,1000,0.42952454060744066,3.7553961277008057
9,2,2,4,3,30,mcla,9,0.01,0.0001,5.0,1000,0.46803164411150133,3.411406993865967
9,2,2,4,3,30,mcla,9,0.01,0.0001,15.0,1000,0.09485105689446023,3.252023935317993
9,2,2,4,3,30,mcla,9,0.01,0.0001,25.0,1000,0.08789694014748267,3.791698932647705
9,2,2,4,3,30,mcla,9,0.01,0.0001,45.0,1000,0.4159729950417472,3.8006489276885986
9,2,2,4,3,30,mcla,9,0.01,0.0001,,1000,0.11539665703347236,3.700204849243164
9,2,2,4,3,30,mcla,9,0.001,0.001,5.0,1000,0.14317707157821802,3.439335823059082
9,2,2,4,3,30,mcla,9,0.001,0.001,15.0,1000,0.35895330618505417,3.218151807785034
9,2,2,4,3,30,mcla,9,0.001,0.001,25.0,1000,0.07862956584566526,3.3162128925323486
9,2,2,4,3,30,mcla,9,0.001,0.001,45.0,1000,0.10303252490292024,3.6916117668151855
9,2,2,4,3,30,mcla,9,0.001,0.001,,1000,0.38628808301858747,3.5481362342834473
9,2,2,4,3,30,mcla,9,0.001,0.0001,5.0,1000,0.06754775027796639,3.5320968627929688
9,2,2,4,3,30,mcla,9,0.001,0.0001,15.0,1000,0.0870000803280579,3.7431681156158447
9,2,2,4,3,30,mcla,9,0.001,0.0001,25.0,1000,0.016869646470503607,3.522810935974121
9,2,2,4,3,30,mcla,9,0.001,0.0001,45.0,1000,0.3709694520783424,3.980806350708008
9,2,2,4,3,30,mcla,9,0.001,0.0001,,1000,0.09795120089986244,3.6969168186187744
9,2,2,4,3,30,mcla,6,0.01,0.001,5.0,1000,0.41988478770996673,3.7959868907928467
9,2,2,4,3,30,mcla,6,0.01,0.001,15.0,1000,0.364374648059958,3.5644612312316895
9,2,2,4,3,30,mcla,6,0.01,0.001,25.0,1000,0.39675034419596744,3.399803876876831
9,2,2,4,3,30,mcla,6,0.01,0.001,45.0,1000,0.42512645292781365,3.6024680137634277
9,2,2,4,3,30,mcla,6,0.01,0.001,,1000,0.4296199199575642,3.6075711250305176
9,2,2,4,3,30,mcla,6,0.01,0.0001,5.0,1000,0.41862690121668555,3.918086051940918
9,2,2,4,3,30,mcla,6,0.01,0.0001,15.0,1000,0.3656353641045154,3.6182920932769775
9,2,2,4,3,30,mcla,6,0.01,0.0001,25.0,1000,0.07628637570134587,3.4081552028656006
9,2,2,4,3,30,mcla,6,0.01,0.0001,45.0,1000,0.43403093024514905,4.031799077987671
9,2,2,4,3,30,mcla,6,0.01,0.0001,,1000,0.41211408096038193,3.905524969100952
9,2,2,4,3,30,mcla,6,0.001,0.001,5.0,1000,0.29123106742296656,3.5100479125976562
9,2,2,4,3,30,mcla,6,0.001,0.001,15.0,1000,0.35789762702936145,3.3000829219818115
9,2,2,4,3,30,mcla,6,0.001,0.001,25.0,1000,0.059294338349136624,3.6604881286621094
9,2,2,4,3,30,mcla,6,0.001,0.001,45.0,1000,0.4138492278783676,3.7980740070343018
9,2,2,4,3,30,mcla,6,0.001,0.001,,1000,0.42786053098958265,3.553330183029175
9,2,2,4,3,30,mcla,6,0.001,0.0001,5.0,1000,0.08172496833995159,3.879810094833374
9,2,2,4,3,30,mcla,6,0.001,0.0001,15.0,1000,0.07917156988266044,3.8411810398101807
9,2,2,4,3,30,mcla,6,0.001,0.0001,25.0,1000,0.06118121735510143,3.746748924255371
9,2,2,4,3,30,mcla,6,0.001,0.0001,45.0,1000,0.07613778273064067,3.933729648590088
9,2,2,4,3,30,mcla,6,0.001,0.0001,,1000,0.06383675148777668,3.806313991546631
9,2,2,4,3,30,hbgf,9,0.01,0.001,5.0,1000,0.39015791431493513,2.961681842803955
9,2,2,4,3,30,hbgf,9,0.01,0.001,15.0,1000,0.26119321085383146,2.8205249309539795
9,2,2,4,3,30,hbgf,9,0.01,0.001,25.0,1000,0.19247819483967413,2.4832208156585693
9,2,2,4,3,30,hbgf,9,0.01,0.001,45.0,1000,0.29020862769461886,2.752328872680664
9,2,2,4,3,30,hbgf,9,0.01,0.001,,1000,0.30389700933571784,2.7188169956207275
9,2,2,4,3,30,hbgf,9,0.01,0.0001,5.0,1000,0.5440184725329006,2.7687830924987793
9,2,2,4,3,30,hbgf,9,0.01,0.0001,15.0,1000,0.24473931710359761,2.6816399097442627
9,2,2,4,3,30,hbgf,9,0.01,0.0001,25.0,1000,0.20983598944999166,2.660766839981079
9,2,2,4,3,30,hbgf,9,0.01,0.0001,45.0,1000,0.296802170265948,2.698403835296631
9,2,2,4,3,30,hbgf,9,0.01,0.0001,,1000,0.3254088876352673,2.9519131183624268
9,2,2,4,3,30,hbgf,9,0.001,0.001,5.0,1000,0.42208526814025354,2.5038509368896484
9,2,2,4,3,30,hbgf,9,0.001,0.001,15.0,1000,0.23213821448457073,2.552597999572754
9,2,2,4,3,30,hbgf,9,0.001,0.001,25.0,1000,0.11223060492761394,2.4720659255981445
9,2,2,4,3,30,hbgf,9,0.001,0.001,45.0,1000,0.29378453618725625,2.623884916305542
9,2,2,4,3,30,hbgf,9,0.001,0.001,,1000,0.2994437786024334,2.657241106033325
9,2,2,4,3,30,hbgf,9,0.001,0.0001,5.0,1000,0.17080219291916693,2.7104811668395996
9,2,2,4,3,30,hbgf,9,0.001,0.0001,15.0,1000,0.09685267882946001,2.9248440265655518
9,2,2,4,3,30,hbgf,9,0.001,0.0001,25.0,1000,0.051564321216940344,2.6022441387176514
9,2,2,4,3,30,hbgf,9,0.001,0.0001,45.0,1000,0.07772600654432231,2.461756944656372
9,2,2,4,3,30,hbgf,9,0.001,0.0001,,1000,0.12437055922552982,2.4527270793914795
9,2,2,4,3,30,hbgf,6,0.01,0.001,5.0,1000,0.46618286857620445,2.73099684715271
9,2,2,4,3,30,hbgf,6,0.01,0.001,15.0,1000,0.2795757498812275,2.856924057006836
9,2,2,4,3,30,hbgf,6,0.01,0.001,25.0,1000,0.28766075040335104,2.7389659881591797
9,2,2,4,3,30,hbgf,6,0.01,0.001,45.0,1000,0.3222192608700583,2.7469780445098877
9,2,2,4,3,30,hbgf,6,0.01,0.001,,1000,0.3161870535482129,2.766684055328369
9,2,2,4,3,30,hbgf,6,0.01,0.0001,5.0,1000,0.444701269341191,2.666527032852173
9,2,2,4,3,30,hbgf,6,0.01,0.0001,15.0,1000,0.23910414534732097,2.633103132247925
9,2,2,4,3,30,hbgf,6,0.01,0.0001,25.0,1000,0.25572367491519116,2.76228928565979
9,2,2,4,3,30,hbgf,6,0.01,0.0001,45.0,1000,0.3239903386011085,2.9257571697235107
9,2,2,4,3,30,hbgf,6,0.01,0.0001,,1000,0.3497378444958854,2.818310022354126
9,2,2,4,3,30,hbgf,6,0.001,0.001,5.0,1000,0.4918340473217932,2.4976730346679688
9,2,2,4,3,30,hbgf,6,0.001,0.001,15.0,1000,0.2712689100742354,2.799168109893799
9,2,2,4,3,30,hbgf,6,0.001,0.001,25.0,1000,0.07224953009345142,2.332753896713257
9,2,2,4,3,30,hbgf,6,0.001,0.001,45.0,1000,0.3231777606203922,2.4920382499694824
9,2,2,4,3,30,hbgf,6,0.001,0.001,,1000,0.3076606821001847,2.5562398433685303
9,2,2,4,3,30,hbgf,6,0.001,0.0001,5.0,1000,0.07944559958074648,2.4429051876068115
9,2,2,4,3,30,hbgf,6,0.001,0.0001,15.0,1000,0.050815227283185785,2.4408960342407227
9,2,2,4,3,30,hbgf,6,0.001,0.0001,25.0,1000,0.05100742273418797,2.499199867248535
9,2,2,4,3,30,hbgf,6,0.001,0.0001,45.0,1000,0.05039462134964112,2.457711696624756
9,2,2,4,3,30,hbgf,6,0.001,0.0001,,1000,0.25078527134683365,2.5155739784240723
9,2,2,4,3,30,nmf,9,0.01,0.001,5.0,1000,0.5355006597246936,3.484778881072998
9,2,2,4,3,30,nmf,9,0.01,0.001,15.0,1000,0.2535393788607718,3.321124792098999
9,2,2,4,3,30,nmf,9,0.01,0.001,25.0,1000,0.30025750407829893,3.6212940216064453
9,2,2,4,3,30,nmf,9,0.01,0.001,45.0,1000,0.3023383686906111,3.8630263805389404
9,2,2,4,3,30,nmf,9,0.01,0.001,,1000,0.3023383686906111,3.501142978668213
9,2,2,4,3,30,nmf,9,0.01,0.0001,5.0,1000,0.5281216328689734,3.2793703079223633
9,2,2,4,3,30,nmf,9,0.01,0.0001,15.0,1000,0.24479209195436563,3.350158929824829
9,2,2,4,3,30,nmf,9,0.01,0.0001,25.0,1000,0.30592373984543275,3.416185140609741
9,2,2,4,3,30,nmf,9,0.01,0.0001,45.0,1000,0.27846915388955273,3.3721418380737305
9,2,2,4,3,30,nmf,9,0.01,0.0001,,1000,0.27846915388955273,3.3526389598846436
9,2,2,4,3,30,nmf,9,0.001,0.001,5.0,1000,0.5020937573332143,3.180191993713379
9,2,2,4,3,30,nmf,9,0.001,0.001,15.0,1000,0.24120914323327416,3.189556837081909
9,2,2,4,3,30,nmf,9,0.001,0.001,25.0,1000,0.22331422708267137,3.3760740756988525
9,2,2,4,3,30,nmf,9,0.001,0.001,45.0,1000,0.257940042593032,3.122690200805664
9,2,2,4,3,30,nmf,9,0.001,0.001,,1000,0.257940042593032,3.2527389526367188
9,2,2,4,3,30,nmf,9,0.001,0.0001,5.0,1000,0.3934599366432857,3.199786901473999
9,2,2,4,3,30,nmf,9,0.001,0.0001,15.0,1000,0.21408782000793863,3.345452070236206
9,2,2,4,3,30,nmf,9,0.001,0.0001,25.0,1000,0.008231526051723,2.9226062297821045
9,2,2,4,3,30,nmf,9,0.001,0.0001,45.0,1000,0.25885369483734755,3.4365270137786865
9,2,2,4,3,30,nmf,9,0.001,0.0001,,1000,0.25885369483734755,3.2051608562469482
9,2,2,4,3,30,nmf,6,0.01,0.001,5.0,1000,0.5669656433211094,3.1695218086242676
9,2,2,4,3,30,nmf,6,0.01,0.001,15.0,1000,0.29669618776920065,3.665818929672241
9,2,2,4,3,30,nmf,6,0.01,0.001,25.0,1000,0.3199844394783182,3.3566157817840576
9,2,2,4,3,30,nmf,6,0.01,0.001,45.0,1000,0.33694592164075926,3.2875640392303467
9,2,2,4,3,30,nmf,6,0.01,0.001,,1000,0.33694592164075926,3.425039768218994
9,2,2,4,3,30,nmf,6,0.01,0.0001,5.0,1000,0.49033678591179086,3.6376149654388428
9,2,2,4,3,30,nmf,6,0.01,0.0001,15.0,1000,0.27499040505814776,3.4407150745391846
9,2,2,4,3,30,nmf,6,0.01,0.0001,25.0,1000,0.31558847311126825,3.5598721504211426
9,2,2,4,3,30,nmf,6,0.01,0.0001,45.0,1000,0.2884391471800125,3.5211548805236816
9,2,2,4,3,30,nmf,6,0.01,0.0001,,1000,0.2884391471800125,3.334535837173462
9,2,2,4,3,30,nmf,6,0.001,0.001,5.0,1000,0.45421503394194396,3.0058608055114746
9,2,2,4,3,30,nmf,6,0.001,0.001,15.0,1000,0.2767503027851288,3.196179151535034
9,2,2,4,3,30,nmf,6,0.001,0.001,25.0,1000,0.24932205002737717,3.376249074935913
9,2,2,4,3,30,nmf,6,0.001,0.001,45.0,1000,0.2850588800203327,3.1611368656158447
9,2,2,4,3,30,nmf,6,0.001,0.001,,1000,0.2850588800203327,3.482692003250122
9,2,2,4,3,30,nmf,6,0.001,0.0001,5.0,1000,0.24233694029254096,3.2966110706329346
9,2,2,4,3,30,nmf,6,0.001,0.0001,15.0,1000,0.2107972452787969,3.3555309772491455
9,2,2,4,3,30,nmf,6,0.001,0.0001,25.0,1000,0.0031835147888622886,2.92132306098938
9,2,2,4,3,30,nmf,6,0.001,0.0001,45.0,1000,0.23783569506097127,3.3296802043914795
9,2,2,4,3,30,nmf,6,0.001,0.0001,,1000,0.23783569506097127,3.358226776123047
9,4,2,2,3,30,cspa,9,0.01,0.001,5.0,1000,0.5378198588025133,8.136392831802368
9,4,2,2,3,30,cspa,9,0.01,0.001,15.0,1000,0.29518770241346,8.358887910842896
9,4,2,2,3,30,cspa,9,0.01,0.001,25.0,1000,0.3376797362675783,8.465198755264282
9,4,2,2,3,30,cspa,9,0.01,0.001,45.0,1000,0.3884031972389527,8.40133285522461
9,4,2,2,3,30,cspa,9,0.01,0.001,,1000,0.36973218620292814,9.602984189987183
9,4,2,2,3,30,cspa,9,0.01,0.0001,5.0,1000,0.5072496241918901,9.41380500793457
9,4,2,2,3,30,cspa,9,0.01,0.0001,15.0,1000,0.27267580593751234,8.944579124450684
9,4,2,2,3,30,cspa,9,0.01,0.0001,25.0,1000,0.3777370033526147,8.701529026031494
9,4,2,2,3,30,cspa,9,0.01,0.0001,45.0,1000,0.3715560923880979,9.301637172698975
9,4,2,2,3,30,cspa,9,0.01,0.0001,,1000,0.37218223898586156,9.011194944381714
9,4,2,2,3,30,cspa,9,0.001,0.001,5.0,1000,0.48962673066295703,7.828149318695068
9,4,2,2,3,30,cspa,9,0.001,0.001,15.0,1000,0.2641085745817726,8.42751407623291
9,4,2,2,3,30,cspa,9,0.001,0.001,25.0,1000,0.28210932839982583,8.900145053863525
9,4,2,2,3,30,cspa,9,0.001,0.001,45.0,1000,0.30828505129519557,8.282727718353271
9,4,2,2,3,30,cspa,9,0.001,0.001,,1000,0.2950145828093482,8.573172807693481
9,4,2,2,3,30,cspa,9,0.001,0.0001,5.0,1000,0.3641172244026809,9.12104606628418
9,4,2,2,3,30,cspa,9,0.001,0.0001,15.0,1000,0.13123444537942333,7.954479932785034
9,4,2,2,3,30,cspa,9,0.001,0.0001,25.0,1000,0.11350048085194751,8.090950965881348
9,4,2,2,3,30,cspa,9,0.001,0.0001,45.0,1000,0.2824890967782574,8.592928647994995
9,4,2,2,3,30,cspa,9,0.001,0.0001,,1000,0.17786816840703812,8.179548025131226
9,4,2,2,3,30,cspa,6,0.01,0.001,5.0,1000,0.4650167097055148,9.54807996749878
9,4,2,2,3,30,cspa,6,0.01,0.001,15.0,1000,0.35400232505606066,9.90941309928894
9,4,2,2,3,30,cspa,6,0.01,0.001,25.0,1000,0.4285974441075477,8.9394371509552
9,4,2,2,3,30,cspa,6,0.01,0.001,45.0,1000,0.42664938699058863,8.346827030181885
9,4,2,2,3,30,cspa,6,0.01,0.001,,1000,0.41656922656358886,9.44049620628357
9,4,2,2,3,30,cspa,6,0.01,0.0001,5.0,1000,0.5624024852067179,8.594702005386353
9,4,2,2,3,30,cspa,6,0.01,0.0001,15.0,1000,0.3247446020354393,8.267322063446045
9,4,2,2,3,30,cspa,6,0.01,0.0001,25.0,1000,0.42072048256281125,9.42363715171814
9,4,2,2,3,30,cspa,6,0.01,0.0001,45.0,1000,0.40700246141600005,8.761495113372803
9,4,2,2,3,30,cspa,6,0.01,0.0001,,1000,0.39351795967625613,8.271406888961792
9,4,2,2,3,30,cspa,6,0.001,0.001,5.0,1000,0.5361025955869546,7.690040111541748
9,4,2,2,3,30,cspa,6,0.001,0.001,15.0,1000,0.3374341635992301,8.341623783111572
9,4,2,2,3,30,cspa,6,0.001,0.001,25.0,1000,0.32199342531108954,10.07674503326416
9,4,2,2,3,30,cspa,6,0.001,0.001,45.0,1000,0.3634529122641876,8.632132291793823
9,4,2,2,3,30,cspa,6,0.001,0.001,,1000,0.3524877470149532,8.746855735778809
9,4,2,2,3,30,cspa,6,0.001,0.0001,5.0,1000,0.4944410281898805,9.25233793258667
9,4,2,2,3,30,cspa,6,0.001,0.0001,15.0,1000,0.2666917095099035,8.679791688919067
9,4,2,2,3,30,cspa,6,0.001,0.0001,25.0,1000,0.1797615164811488,7.506978750228882
9,4,2,2,3,30,cspa,6,0.001,0.0001,45.0,1000,0.36823421422124203,9.384758710861206
9,4,2,2,3,30,cspa,6,0.001,0.0001,,1000,0.3555404122298638,10.066407918930054
9,4,2,2,3,30,hgpa,9,0.01,0.001,5.0,1000,0.46068248905434056,6.034837007522583
9,4,2,2,3,30,hgpa,9,0.01,0.001,15.0,1000,0.24681193467525137,5.46073579788208
9,4,2,2,3,30,hgpa,9,0.01,0.001,25.0,1000,0.18853969750690508,5.9630889892578125
9,4,2,2,3,30,hgpa,9,0.01,0.001,45.0,1000,0.2701950970479553,5.9351277351379395
9,4,2,2,3,30,hgpa,9,0.01,0.001,,1000,0.3211864130141148,5.854706048965454
9,4,2,2,3,30,hgpa,9,0.01,0.0001,5.0,1000,0.4050987388638737,7.158607244491577
9,4,2,2,3,30,hgpa,9,0.01,0.0001,15.0,1000,0.20557081384780992,5.191181659698486
9,4,2,2,3,30,hgpa,9,0.01,0.0001,25.0,1000,0.23819543646696348,5.729206085205078
9,4,2,2,3,30,hgpa,9,0.01,0.0001,45.0,1000,0.24484959346077154,4.963850736618042
9,4,2,2,3,30,hgpa,9,0.01,0.0001,,1000,0.2693847262297678,5.2088539600372314
9,4,2,2,3,30,hgpa,9,0.001,0.001,5.0,1000,0.3649140071216633,4.655869960784912
9,4,2,2,3,30,hgpa,9,0.001,0.001,15.0,1000,0.20354144548973302,4.48484992980957
9,4,2,2,3,30,hgpa,9,0.001,0.001,25.0,1000,0.15304972678286805,4.686618328094482
9,4,2,2,3,30,hgpa,9,0.001,0.001,45.0,1000,0.19551949128462973,4.528907060623169
9,4,2,2,3,30,hgpa,9,0.001,0.001,,1000,0.031482557762118585,4.471976280212402
9,4,2,2,3,30,hgpa,9,0.001,0.0001,5.0,1000,0.18910191950419117,4.986841678619385
9,4,2,2,3,30,hgpa,9,0.001,0.0001,15.0,1000,0.14683435142758194,4.5869669914245605
9,4,2,2,3,30,hgpa,9,0.001,0.0001,25.0,1000,0.15946768401074884,4.253601789474487
9,4,2,2,3,30,hgpa,9,0.001,0.0001,45.0,1000,0.18860185724239376,4.577847242355347
9,4,2,2,3,30,hgpa,9,0.001,0.0001,,1000,0.17712084191340924,4.892153263092041
9,4,2,2,3,30,hgpa,6,0.01,0.001,5.0,1000,0.3546611536747909,4.841035604476929
9,4,2,2,3,30,hgpa,6,0.01,0.001,15.0,1000,0.29615045534749246,4.747643232345581
9,4,2,2,3,30,hgpa,6,0.01,0.001,25.0,1000,0.3134615436006315,5.267598867416382
9,4,2,2,3,30,hgpa,6,0.01,0.001,45.0,1000,0.23740155394510604,5.042877912521362
9,4,2,2,3,30,hgpa,6,0.01,0.001,,1000,0.17793560762741595,4.725849866867065
9,4,2,2,3,30,hgpa,6,0.01,0.0001,5.0,1000,0.41926824394181617,4.986033201217651
9,4,2,2,3,30,hgpa,6,0.01,0.0001,15.0,1000,0.2700469313523009,5.043916940689087
9,4,2,2,3,30,hgpa,6,0.01,0.0001,25.0,1000,0.22921231618905882,4.968945264816284
9,4,2,2,3,30,hgpa,6,0.01,0.0001,45.0,1000,0.2266083015842664,4.741129159927368
9,4,2,2,3,30,hgpa,6,0.01,0.0001,,1000,0.23150304775805305,5.148005247116089
9,4,2,2,3,30,hgpa,6,0.001,0.001,5.0,1000,0.2419332066014112,4.646823883056641
9,4,2,2,3,30,hgpa,6,0.001,0.001,15.0,1000,0.299383071603729,4.592535018920898
9,4,2,2,3,30,hgpa,6,0.001,0.001,25.0,1000,0.17905223322641456,4.513765096664429
9,4,2,2,3,30,hgpa,6,0.001,0.001,45.0,1000,0.23420489767562677,4.420698881149292
9,4,2,2,3,30,hgpa,6,0.001,0.001,,1000,0.1779970004154047,4.421432018280029
9,4,2,2,3,30,hgpa,6,0.001,0.0001,5.0,1000,0.2470955970864121,4.51243782043457
9,4,2,2,3,30,hgpa,6,0.001,0.0001,15.0,1000,0.16410634089366255,4.604321002960205
9,4,2,2,3,30,hgpa,6,0.001,0.0001,25.0,1000,0.15150306472032926,4.663431882858276
9,4,2,2,3,30,hgpa,6,0.001,0.0001,45.0,1000,0.19325035254838427,4.410801887512207
9,4,2,2,3,30,hgpa,6,0.001,0.0001,,1000,0.1915666365182515,4.467138051986694
9,4,2,2,3,30,mcla,9,0.01,0.001,5.0,1000,0.4503522376610936,5.76816987991333
9,4,2,2,3,30,mcla,9,0.01,0.001,15.0,1000,0.40517047530524175,6.024704933166504
9,4,2,2,3,30,mcla,9,0.01,0.001,25.0,1000,0.49746997004703275,5.777470827102661
9,4,2,2,3,30,mcla,9,0.01,0.001,45.0,1000,0.4901730638130506,6.144867897033691
9,4,2,2,3,30,mcla,9,0.01,0.001,,1000,0.5076229687521708,5.993242025375366
9,4,2,2,3,30,mcla,9,0.01,0.0001,5.0,1000,0.431807530790106,6.344738006591797
9,4,2,2,3,30,mcla,9,0.01,0.0001,15.0,1000,0.3615522026710168,6.456128120422363
9,4,2,2,3,30,mcla,9,0.01,0.0001,25.0,1000,0.43502963389336213,6.276836633682251
9,4,2,2,3,30,mcla,9,0.01,0.0001,45.0,1000,0.5223628554555715,7.0968780517578125
9,4,2,2,3,30,mcla,9,0.01,0.0001,,1000,0.5170911356105674,7.397017240524292
9,4,2,2,3,30,mcla,9,0.001,0.001,5.0,1000,0.430931633400296,6.098562240600586
9,4,2,2,3,30,mcla,9,0.001,0.001,15.0,1000,0.3229381409192043,5.961219787597656
9,4,2,2,3,30,mcla,9,0.001,0.001,25.0,1000,0.37191310203550715,6.299857139587402
9,4,2,2,3,30,mcla,9,0.001,0.001,45.0,1000,0.17994403815599114,7.020472764968872
9,4,2,2,3,30,mcla,9,0.001,0.001,,1000,0.4107253154523512,7.259562015533447
9,4,2,2,3,30,mcla,9,0.001,0.0001,5.0,1000,0.4011946864216582,8.002609014511108
9,4,2,2,3,30,mcla,9,0.001,0.0001,15.0,1000,0.14403811779233705,7.522556304931641
9,4,2,2,3,30,mcla,9,0.001,0.0001,25.0,1000,0.1363708694043597,7.426764011383057
9,4,2,2,3,30,mcla,9,0.001,0.0001,45.0,1000,0.11804932982795258,8.63998794555664
9,4,2,2,3,30,mcla,9,0.001,0.0001,,1000,0.3759257304596877,9.275534868240356
9,4,2,2,3,30,mcla,6,0.01,0.001,5.0,1000,0.574642287039413,6.527738094329834
9,4,2,2,3,30,mcla,6,0.01,0.001,15.0,1000,0.38851872534284226,9.52714991569519
9,4,2,2,3,30,mcla,6,0.01,0.001,25.0,1000,0.45284214892531094,8.565275192260742
9,4,2,2,3,30,mcla,6,0.01,0.001,45.0,1000,0.5399752575950302,8.918338775634766
9,4,2,2,3,30,mcla,6,0.01,0.001,,1000,0.5186077175355177,9.630572080612183
9,4,2,2,3,30,mcla,6,0.01,0.0001,5.0,1000,0.5373767189535136,9.739015102386475
9,4,2,2,3,30,mcla,6,0.01,0.0001,15.0,1000,0.1918221447576296,9.292663097381592
9,4,2,2,3,30,mcla,6,0.01,0.0001,25.0,1000,0.32189884070990304,8.95607590675354
9,4,2,2,3,30,mcla,6,0.01,0.0001,45.0,1000,0.5353103500240546,10.791122913360596
9,4,2,2,3,30,mcla,6,0.01,0.0001,,1000,0.49342560488677806,8.882328033447266
9,4,2,2,3,30,mcla,6,0.001,0.001,5.0,1000,0.2517303912927329,8.471883058547974
9,4,2,2,3,30,mcla,6,0.001,0.001,15.0,1000,0.36001922719914153,9.067590713500977
9,4,2,2,3,30,mcla,6,0.001,0.001,25.0,1000,0.1949517338210966,7.72390079498291
9,4,2,2,3,30,mcla,6,0.001,0.001,45.0,1000,0.41647828948332644,8.480178117752075
9,4,2,2,3,30,mcla,6,0.001,0.001,,1000,0.43344305032352076,10.55940318107605
9,4,2,2,3,30,mcla,6,0.001,0.0001,5.0,1000,0.2203010727124305,9.148350954055786
9,4,2,2,3,30,mcla,6,0.001,0.0001,15.0,1000,0.1798934976599597,9.257544040679932
9,4,2,2,3,30,mcla,6,0.001,0.0001,25.0,1000,0.1577952599970968,8.783862113952637
9,4,2,2,3,30,mcla,6,0.001,0.0001,45.0,1000,0.27463580589853587,9.319453239440918
9,4,2,2,3,30,mcla,6,0.001,0.0001,,1000,0.18885691383232328,9.240838050842285
9,4,2,2,3,30,hbgf,9,0.01,0.001,5.0,1000,0.4391864699668906,6.957978963851929
9,4,2,2,3,30,hbgf,9,0.01,0.001,15.0,1000,0.3122814335443573,8.101581811904907
9,4,2,2,3,30,hbgf,9,0.01,0.001,25.0,1000,0.34782499916183507,7.289196968078613
9,4,2,2,3,30,hbgf,9,0.01,0.001,45.0,1000,0.3917561871136428,7.339066982269287
9,4,2,2,3,30,hbgf,9,0.01,0.001,,1000,0.39141287635533895,7.4963719844818115
9,4,2,2,3,30,hbgf,9,0.01,0.0001,5.0,1000,0.4968011306891999,9.004621744155884
9,4,2,2,3,30,hbgf,9,0.01,0.0001,15.0,1000,0.27961071748094557,6.528308868408203
9,4,2,2,3,30,hbgf,9,0.01,0.0001,25.0,1000,0.334475323434188,7.788286924362183
9,4,2,2,3,30,hbgf,9,0.01,0.0001,45.0,1000,0.4114548688629349,6.812381982803345
9,4,2,2,3,30,hbgf,9,0.01,0.0001,,1000,0.4236105523692455,7.7452170848846436
9,4,2,2,3,30,hbgf,9,0.001,0.001,5.0,1000,0.44283205240424806,7.123900890350342
9,4,2,2,3,30,hbgf,9,0.001,0.001,15.0,1000,0.27829529330449315,6.3732590675354
9,4,2,2,3,30,hbgf,9,0.001,0.001,25.0,1000,0.22857725113931224,6.539473056793213
9,4,2,2,3,30,hbgf,9,0.001,0.001,45.0,1000,0.31453550218155213,6.702359914779663
9,4,2,2,3,30,hbgf,9,0.001,0.001,,1000,0.3390092185201698,6.904405117034912
9,4,2,2,3,30,hbgf,9,0.001,0.0001,5.0,1000,0.2825995708871469,6.6882970333099365
9,4,2,2,3,30,hbgf,9,0.001,0.0001,15.0,1000,0.13606172121929758,6.086146116256714
9,4,2,2,3,30,hbgf,9,0.001,0.0001,25.0,1000,0.11772065179861138,5.543013095855713
9,4,2,2,3,30,hbgf,9,0.001,0.0001,45.0,1000,0.21603847947544683,6.116774797439575
9,4,2,2,3,30,hbgf,9,0.001,0.0001,,1000,0.18489570431550098,6.85893988609314
9,4,2,2,3,30,hbgf,6,0.01,0.001,5.0,1000,0.44761640648820356,8.214650869369507
9,4,2,2,3,30,hbgf,6,0.01,0.001,15.0,1000,0.30386722774197344,7.4322381019592285
9,4,2,2,3,30,hbgf,6,0.01,0.001,25.0,1000,0.4105120844553676,7.921337842941284
9,4,2,2,3,30,hbgf,6,0.01,0.001,45.0,1000,0.4258905143718746,8.145823240280151
9,4,2,2,3,30,hbgf,6,0.01,0.001,,1000,0.43276089444239696,6.868519306182861
9,4,2,2,3,30,hbgf,6,0.01,0.0001,5.0,1000,0.5450925002666958,8.417399644851685
